"Position" "outlier" "ics.distance" "chr" "color" "midpoint" "Zlog"
"31" 586483.3125 0 0.168115428040136 "scaffold_1" "grey58" 596231.3125 -1.78310446383708
"32" 605981.6562 0 0.12692316720958 "scaffold_1" "grey58" 615729.6562 -2.06417335820109
"33" 625480 0 0.157929986094688 "scaffold_1" "grey58" 635228 -1.84560347014749
"34" 644978.3438 0 0.266077701479392 "scaffold_1" "grey58" 654726.3438 -1.32396690203172
"35" 664476.6875 0 0.266466984771446 "scaffold_1" "grey58" 674224.6875 -1.32250492758547
"36" 683975.0312 0 0.266488713934211 "scaffold_1" "grey58" 693723.0312 -1.32242338548796
"37" 703473.375 0 0.216832537717809 "scaffold_1" "grey58" 713221.375 -1.52862993895357
"38" 722971.7188 0 0.189425031881004 "scaffold_1" "grey58" 732719.7188 -1.66376194286062
"39" 742470.0625 0 0.177954103152914 "scaffold_1" "grey58" 752218.0625 -1.72622960939396
"40" 761968.4062 0 0.0299398668540656 "scaffold_1" "grey58" 771716.4062 -3.50856434709254
"41" 781466.75 0 0.0553888187059864 "scaffold_1" "grey58" 791214.75 -2.89337753401079
"42" 800965.0938 0 0.830545284560207 "scaffold_1" "grey58" 810713.0938 -0.185672824551739
"43" 820463.4375 0 0.839753967679346 "scaffold_1" "grey58" 830211.4375 -0.174646325666904
"44" 839961.7812 0 0.837385974594311 "scaffold_1" "grey58" 849709.7812 -0.177470174290269
"45" 859460.125 0 0.855800204480744 "scaffold_1" "grey58" 869208.125 -0.155718336064249
"46" 878958.4688 0 0.907873836725825 "scaffold_1" "grey58" 888706.4688 -0.0966498563719771
"47" 898456.8125 0 0.0820210873507554 "scaffold_1" "grey58" 908204.8125 -2.50077890196448
"48" 917955.1562 0 0.0776150221028746 "scaffold_1" "grey58" 927703.1562 -2.55599428672796
"49" 937453.5 0 0.0783864912607536 "scaffold_1" "grey58" 947201.5 -2.54610367181958
"50" 956951.8438 0 0.179715107682123 "scaffold_1" "grey58" 966699.8438 -1.71638241703962
"51" 976450.1875 0 0.177225703130523 "scaffold_1" "grey58" 986198.1875 -1.73033119980346
"52" 995948.5312 0 0.0920812336240322 "scaffold_1" "grey58" 1005696.531 -2.38508411735121
"53" 1015446.875 0 0.0921372185842059 "scaffold_1" "grey58" 1025194.875 -2.38447630677387
"54" 1034945.2188 0 0.0618780330135659 "scaffold_1" "grey58" 1044693.219 -2.78259004089358
"55" 1054443.5625 0 0.0347659775298447 "scaffold_1" "grey58" 1064191.563 -3.35911602760858
"56" 1073941.9062 0 0.023167740741349 "scaffold_1" "grey58" 1083689.906 -3.7649944532183
"57" 1093440.25 0 0.0191826738985653 "scaffold_1" "grey58" 1103188.25 -3.95374780847379
"58" 1112938.5938 0 0.0183558479056671 "scaffold_1" "grey58" 1122686.594 -3.99780706829412
"59" 1132436.9375 0 0.131094026518966 "scaffold_1" "grey58" 1142184.938 -2.03184045356052
"60" 1151935.2812 0 0.154705600375057 "scaffold_1" "grey58" 1161683.281 -1.86623132053894
"61" 1171433.625 0 0.274634049072012 "scaffold_1" "grey58" 1181181.625 -1.29231579817111
"62" 1190931.9688 0 0.259918669132619 "scaffold_1" "grey58" 1200679.969 -1.34738650793057
"63" 1210430.3125 0 0.240271591867864 "scaffold_1" "grey58" 1220178.313 -1.42598536267111
"64" 1229928.6562 0 0.23898352021619 "scaffold_1" "grey58" 1239676.656 -1.43136068249833
"65" 1249427 0 0.245929337876662 "scaffold_1" "grey58" 1259175 -1.40271102871616
"66" 1268925.3438 0 0.281264086299215 "scaffold_1" "grey58" 1278673.344 -1.26846124209827
"67" 1288423.6875 0 0.30716009378073 "scaffold_1" "grey58" 1298171.688 -1.18038618920427
"68" 1307922.0312 0 0.496496599380408 "scaffold_1" "grey58" 1317670.031 -0.700178644703834
"69" 1327420.375 0 0.529382779370112 "scaffold_1" "grey58" 1337168.375 -0.636043518297515
"70" 1346918.7188 0 0.530063900122673 "scaffold_1" "grey58" 1356666.719 -0.634757713434304
"71" 1366417.0625 0 0.518370494358523 "scaffold_1" "grey58" 1376165.063 -0.657065052310568
"72" 1385915.4062 0 0.495291373309299 "scaffold_1" "grey58" 1395663.406 -0.702609056641786
"73" 1405413.75 0 0.481501558509214 "scaffold_1" "grey58" 1415161.75 -0.730845810969936
"74" 1424912.0938 0 0.0224579433052845 "scaffold_1" "grey58" 1434660.094 -3.79611090531247
"75" 1444410.4375 0 0.0299743876556559 "scaffold_1" "grey58" 1454158.438 -3.50741200677911
"76" 1463908.7812 0 0.0382408779751696 "scaffold_1" "grey58" 1473656.781 -3.26385023146079
"77" 1483407.125 0 0.0471962935131963 "scaffold_1" "grey58" 1493155.125 -3.05343991673684
"78" 1502905.4688 0 0.0537755835666374 "scaffold_1" "grey58" 1512653.469 -2.92293575188095
"79" 1522403.8125 0 0.0483924415998836 "scaffold_1" "grey58" 1532151.813 -3.02841164274628
"80" 1541902.1562 0 0.022709880259133 "scaffold_1" "grey58" 1551650.156 -3.7849551954839
"81" 1561400.5 0 0.334571353802049 "scaffold_1" "grey58" 1571148.5 -1.09490510735789
"82" 1580898.8438 0 0.346567403500238 "scaffold_1" "grey58" 1590646.844 -1.05967795257383
"83" 1600397.1875 0 0.0913763359428914 "scaffold_1" "grey58" 1610145.188 -2.39276874057703
"84" 1619895.5312 0 0.215889662938434 "scaffold_1" "grey58" 1629643.531 -1.53298782154029
"85" 1639393.875 0 0.21588966294369 "scaffold_1" "grey58" 1649141.875 -1.53298782151594
"86" 1658892.2188 0 0.188778473059254 "scaffold_1" "grey58" 1668640.219 -1.66718105158476
"87" 1678390.5625 0 0.380944471165056 "scaffold_1" "grey58" 1688138.563 -0.965101659450873
"88" 1697888.9062 0 0.422004004943421 "scaffold_1" "grey58" 1707636.906 -0.862740474603905
"89" 1717387.25 0 0.459626742606431 "scaffold_1" "grey58" 1727135.25 -0.77734054800225
"90" 1736885.5938 0 0.320694354205506 "scaffold_1" "grey58" 1746633.594 -1.13726677703573
"91" 1756383.9375 0 0.330035467643251 "scaffold_1" "grey58" 1766131.938 -1.10855515259011
"92" 1775882.2812 0 0.933049113323859 "scaffold_1" "grey58" 1785630.281 -0.0692974393017429
"93" 1795380.625 0 0.90890737860359 "scaffold_1" "grey58" 1805128.625 -0.0955120837216
"94" 1814878.9688 0 0.864135520049014 "scaffold_1" "grey58" 1824626.969 -0.146025670569475
"95" 1834377.3125 0 0.848890445842945 "scaffold_1" "grey58" 1844125.313 -0.16382514005129
"96" 1853875.6562 0 0.429594120613034 "scaffold_1" "grey58" 1863623.656 -0.844914421604983
"97" 1873374 0 0.335618074236957 "scaffold_1" "grey58" 1883122 -1.09178144935253
"98" 1892872.3438 0 0.338708256635384 "scaffold_1" "grey58" 1902620.344 -1.082616142026
"99" 1912370.6875 0 0.138182377555657 "scaffold_1" "grey58" 1922118.688 -1.97918088984823
"100" 1931869.0312 0 0.138182377553622 "scaffold_1" "grey58" 1941617.031 -1.97918088986296
"101" 1951367.375 0 0.138182377553226 "scaffold_1" "grey58" 1961115.375 -1.97918088986582
"102" 1970865.7188 0 0.138182383179799 "scaffold_1" "grey58" 1980613.719 -1.97918084914736
"103" 1990364.0625 0 0.138182383179799 "scaffold_1" "grey58" 2000112.063 -1.97918084914737
"104" 2009862.4062 0 0.138182383179799 "scaffold_1" "grey58" 2019610.406 -1.97918084914736
"105" 2029360.75 0 0.364557035677637 "scaffold_1" "grey58" 2039108.75 -1.00907226329273
"106" 2048859.0938 0 0.364557035677637 "scaffold_1" "grey58" 2058607.094 -1.00907226329273
"107" 2068357.4375 0 0.364557034708303 "scaffold_1" "grey58" 2078105.438 -1.00907226595167
"108" 2087855.7812 0 0.364557035682683 "scaffold_1" "grey58" 2097603.781 -1.00907226327889
"109" 2107354.125 0 0.364557035682683 "scaffold_1" "grey58" 2117102.125 -1.00907226327889
"110" 2126852.4688 0 0.236183525266041 "scaffold_1" "grey58" 2136600.469 -1.4431461267368
"111" 2146350.8125 0 0.236183525266041 "scaffold_1" "grey58" 2156098.813 -1.4431461267368
"112" 2165849.1562 0 0.236183525266041 "scaffold_1" "grey58" 2175597.156 -1.4431461267368
"113" 2185347.5 0 0.236183520974995 "scaffold_1" "grey58" 2195095.5 -1.44314614490507
"114" 2204845.8438 0 0.236183521004393 "scaffold_1" "grey58" 2214593.844 -1.4431461447806
"115" 2224344.1875 0 0.236183523142901 "scaffold_1" "grey58" 2234092.188 -1.44314613572617
"116" 2243842.5312 0 0.57489636687777 "scaffold_1" "grey58" 2253590.531 -0.553565485945359
"117" 2263340.875 0 0.575621455790609 "scaffold_1" "grey58" 2273088.875 -0.552305029141385
"118" 2282839.2188 0 0.575621512044782 "scaffold_1" "grey58" 2292587.219 -0.55230493141367
"119" 2302337.5625 0 0.330154599880525 "scaffold_1" "grey58" 2312085.563 -1.10819424973977
"120" 2321835.9062 0 0.0770318058314113 "scaffold_1" "grey58" 2331583.906 -2.56353687966978
"121" 2341334.25 0 0.0878776647655939 "scaffold_1" "grey58" 2351082.25 -2.43180960480931
"122" 2360832.5938 0 0.0878776116745546 "scaffold_1" "grey58" 2370580.594 -2.43181020895662
"123" 2380330.9375 0 0.0878776045079379 "scaffold_1" "grey58" 2390078.938 -2.43181029050887
"124" 2399829.2812 0 0.0877576196127517 "scaffold_1" "grey58" 2409577.281 -2.43317658721219
"125" 2419327.625 0 0.085769143117018 "scaffold_1" "grey58" 2429075.625 -2.45609597450403
"126" 2438825.9688 0 0.0840777142937418 "scaffold_1" "grey58" 2448573.969 -2.47601373768137
"127" 2458324.3125 0 0.075763924064159 "scaffold_1" "grey58" 2468072.313 -2.58013303545625
"128" 2477822.6562 0 0.081292989886858 "scaffold_1" "grey58" 2487570.656 -2.50969549139988
"129" 2497321 0 0.0812929887329592 "scaffold_1" "grey58" 2507069 -2.5096955055942
"130" 2516819.3438 0 0.0802772669120151 "scaffold_1" "grey58" 2526567.344 -2.52226880007778
"131" 2536317.6875 0 0.0795886171122394 "scaffold_1" "grey58" 2546065.688 -2.53088419745995
"132" 2555816.0312 0 0.135024534877122 "scaffold_1" "grey58" 2565564.031 -2.00229877722585
"133" 2575314.375 0 0.136679037328504 "scaffold_1" "grey58" 2585062.375 -1.99011989501048
"134" 2594812.7188 0 0.0829324279553476 "scaffold_1" "grey58" 2604560.719 -2.48972912378194
"135" 2614311.0625 0 0.0829324279553476 "scaffold_1" "grey58" 2624059.063 -2.48972912378194
"136" 2633809.4062 0 0.225614720557697 "scaffold_1" "grey58" 2643557.406 -1.48892651078796
"137" 2653307.75 0 0.031801582490613 "scaffold_1" "grey58" 2663055.75 -3.44823922657843
"138" 2672806.0938 0 0.077697160710911 "scaffold_1" "grey58" 2682554.094 -2.55493656396332
"139" 2692304.4375 0 0.0723975887029259 "scaffold_1" "grey58" 2702052.438 -2.6255822853533
"140" 2711802.7812 0 0.0736231666916912 "scaffold_1" "grey58" 2721550.781 -2.6087955379426
"141" 2731301.125 0 0.0395923898764232 "scaffold_1" "grey58" 2741049.125 -3.22911835402745
"142" 2750799.4688 0 0.0178733737956455 "scaffold_1" "grey58" 2760547.469 -4.02444317100806
"143" 2770297.8125 0 0.151587247475399 "scaffold_1" "grey58" 2780045.813 -1.88659392886753
"144" 2789796.1562 0 0.131441878513572 "scaffold_1" "grey58" 2799544.156 -2.02919051355997
"145" 2809294.5 0 0.161459278418992 "scaffold_1" "grey58" 2819042.5 -1.82350231412601
"146" 2828792.8438 0 0.219931523781662 "scaffold_1" "grey58" 2838540.844 -1.51443903661773
"147" 2848291.1875 0 0.35185959130487 "scaffold_1" "grey58" 2858039.188 -1.04452307129959
"148" 2867789.5312 0 0.685925374978439 "scaffold_1" "grey58" 2877537.531 -0.376986440003797
"149" 2887287.875 0 0.678774889996097 "scaffold_1" "grey58" 2897035.875 -0.387465738062175
"150" 2906786.2188 0 0.37203937323654 "scaffold_1" "grey58" 2916534.219 -0.988755588276152
"151" 2926284.5625 0 0.43127253886407 "scaffold_1" "grey58" 2936032.563 -0.841015047969658
"152" 2945782.9062 0 0.240917449921479 "scaffold_1" "grey58" 2955530.906 -1.42330093561492
"153" 2965281.25 0 0.240917450978342 "scaffold_1" "grey58" 2975029.25 -1.4233009312281
"154" 2984779.5938 0 0.162690566757016 "scaffold_1" "grey58" 2994527.594 -1.81590524580485
"155" 3004277.9375 0 0.160971271782416 "scaffold_1" "grey58" 3014025.938 -1.82652936605336
"156" 3023776.2812 0 0.1101977524107 "scaffold_1" "grey58" 3033524.281 -2.2054787780185
"157" 3043274.625 0 0.0993722673354672 "scaffold_1" "grey58" 3053022.625 -2.30888220489675
"158" 3062772.9688 0 0.101777992293239 "scaffold_1" "grey58" 3072520.969 -2.28496138396178
"159" 3082271.3125 0 0.406190252895494 "scaffold_1" "grey58" 3092019.313 -0.900933625949721
"160" 3101769.6562 0 0.409128137827389 "scaffold_1" "grey58" 3111517.656 -0.893726876584608
"161" 3121268 0 0.409128137827389 "scaffold_1" "grey58" 3131016 -0.893726876584608
"162" 3140766.3438 0 0.585897410821244 "scaffold_1" "grey58" 3150514.344 -0.534610571589061
"163" 3160264.6875 0 0.589026401340858 "scaffold_1" "grey58" 3170012.688 -0.529284272326869
"164" 3179763.0312 0 0.587830501657503 "scaffold_1" "grey58" 3189511.031 -0.531316635126367
"165" 3199261.375 0 0.215052775720662 "scaffold_1" "grey58" 3209009.375 -1.53687181250874
"166" 3218759.7188 0 0.239180546182188 "scaffold_1" "grey58" 3228507.719 -1.4305365888828
"167" 3238258.0625 0 0.246104375354443 "scaffold_1" "grey58" 3248006.063 -1.40199954297664
"168" 3257756.4062 0 0.2842631699657 "scaffold_1" "grey58" 3267504.406 -1.25785481509164
"169" 3277254.75 0 0.0787170433341575 "scaffold_1" "grey58" 3287002.75 -2.54189558621488
"170" 3296753.0938 0 0.128749252498133 "scaffold_1" "grey58" 3306501.094 -2.04988854529489
"171" 3316251.4375 0 0.12367470114541 "scaffold_1" "grey58" 3325999.438 -2.09010053832238
"172" 3335749.7812 0 0.163081021038816 "scaffold_1" "grey58" 3345497.781 -1.81350814008174
"173" 3355248.125 0 0.177072257022684 "scaffold_1" "grey58" 3364996.125 -1.73119739794565
"174" 3374746.4688 0 0.421831956946 "scaffold_1" "grey58" 3384494.469 -0.863148250540403
"175" 3394244.8125 0 0.454804547613978 "scaffold_1" "grey58" 3403992.813 -0.787887518004521
"176" 3413743.1562 0 0.473134207949366 "scaffold_1" "grey58" 3423491.156 -0.74837619299964
"177" 3433241.5 0 0.381832429305273 "scaffold_1" "grey58" 3442989.5 -0.962773433358087
"178" 3452739.8438 0 0.476558525275618 "scaffold_1" "grey58" 3462487.844 -0.741164740186348
"179" 3472238.1875 0 0.353644648388949 "scaffold_1" "grey58" 3481986.188 -1.0394626881215
"180" 3491736.5312 0 0.366206994108124 "scaffold_1" "grey58" 3501484.531 -1.00455654777577
"181" 3511234.875 0 0.371989092233802 "scaffold_1" "grey58" 3520982.875 -0.988890747091033
"182" 3530733.2188 0 0.368610404665261 "scaffold_1" "grey58" 3540481.219 -0.998015006621035
"183" 3550231.5625 0 0.371765096789205 "scaffold_1" "grey58" 3559979.563 -0.989493084408053
"184" 3569729.9062 0 0.385263897943411 "scaffold_1" "grey58" 3579477.906 -0.953826730303697
"185" 3589228.25 0 0.385263898823659 "scaffold_1" "grey58" 3598976.25 -0.953826728018905
"186" 3608726.5938 0 0.324782529726468 "scaffold_1" "grey58" 3618474.594 -1.1245994599292
"187" 3628224.9375 0 0.324782529726468 "scaffold_1" "grey58" 3637972.938 -1.1245994599292
"188" 3647723.2812 0 0.273890269426026 "scaffold_1" "grey58" 3657471.281 -1.29502772935357
"189" 3667221.625 0 0.424719362744435 "scaffold_1" "grey58" 3676969.625 -0.856326651121213
"190" 3686719.9688 0 0.408300038476652 "scaffold_1" "grey58" 3696467.969 -0.895752986420382
"191" 3706218.3125 0 0.383336361152258 "scaffold_1" "grey58" 3715966.313 -0.958842447666082
"192" 3725716.6562 0 0.156773750200513 "scaffold_1" "grey58" 3735464.656 -1.85295159451586
"193" 3745215 0 0.433462759445991 "scaffold_1" "grey58" 3754963 -0.835949393150714
"194" 3764713.3438 0 0.526642765134217 "scaffold_1" "grey58" 3774461.344 -0.641232825315609
"195" 3784211.6875 0 0.545694511941385 "scaffold_1" "grey58" 3793959.688 -0.605695961755705
"196" 3803710.0312 0 0.514596678277836 "scaffold_1" "grey58" 3813458.031 -0.664371834114838
"197" 3823208.375 0 0.49588733034772 "scaffold_1" "grey58" 3832956.375 -0.701406534618185
"198" 3842706.7188 0 0.492837441833098 "scaffold_1" "grey58" 3852454.719 -0.707575891903256
"199" 3862205.0625 0 0.497920534285679 "scaffold_1" "grey58" 3871953.063 -0.697314784397556
"200" 3881703.4062 0 0.619710871480135 "scaffold_1" "grey58" 3891451.406 -0.478502246033962
"201" 3901201.75 0 0.536630854528513 "scaffold_1" "grey58" 3910949.75 -0.622444842590542
"202" 3920700.0938 0 0.480573189909882 "scaffold_1" "grey58" 3930448.094 -0.732775741859421
"203" 3940198.4375 0 0.4667857651456 "scaffold_1" "grey58" 3949946.438 -0.761884873581406
"204" 3959696.7812 0 0.507389108385046 "scaffold_1" "grey58" 3969444.781 -0.678477097587261
"205" 3979195.125 0 2.14929121349662 "scaffold_1" "grey58" 3988943.125 0.765138119645979
"206" 3998693.4688 0 1.01007216017041 "scaffold_1" "grey58" 4008441.469 0.0100217740143192
"207" 4018191.8125 0 1.01712650767603 "scaffold_1" "grey58" 4027939.813 0.0169815023253733
"208" 4037690.1562 0 1.01712650767603 "scaffold_1" "grey58" 4047438.156 0.0169815023253733
"209" 4057188.5 0 6.08013414978487 "scaffold_1" "grey58" 4066936.5 1.80502675984402
"210" 4076686.8438 0 5.99478489868875 "scaffold_1" "grey58" 4086434.844 1.79088990771713
"211" 4096185.1875 0 5.90573237777471 "scaffold_1" "grey58" 4105933.188 1.77592346867748
"212" 4115683.5312 0 5.88713406717613 "scaffold_1" "grey58" 4125431.531 1.77276930321575
"213" 4135181.875 0 5.89027813627111 "scaffold_1" "grey58" 4144929.875 1.77330321832636
"214" 4154680.2188 0 5.8952593717864 "scaffold_1" "grey58" 4164428.219 1.77414853162811
"215" 4174178.5625 0 5.89223737738643 "scaffold_1" "grey58" 4183926.563 1.77363578587208
"216" 4193676.9062 0 3.91116389157006 "scaffold_1" "grey58" 4203424.906 1.36383500018048
"217" 4213175.25 0 3.82704286975762 "scaffold_1" "grey58" 4222923.25 1.34209240830338
"218" 4232673.5938 0 0.125556584138361 "scaffold_1" "grey58" 4242421.594 -2.07499875239309
"219" 4252171.9375 0 0.0236856547196574 "scaffold_1" "grey58" 4261919.938 -3.74288570019103
"220" 4271670.2812 0 0.0347094543288729 "scaffold_1" "grey58" 4281418.281 -3.36074317009422
"221" 4291168.625 0 0.365073149770111 "scaffold_1" "grey58" 4300916.625 -1.00765753515004
"222" 4310666.9688 0 0.189637876219986 "scaffold_1" "grey58" 4320414.969 -1.66263894001965
"223" 4330165.3125 0 0.18856815369165 "scaffold_1" "grey58" 4339913.313 -1.66829577939454
"224" 4349663.6562 0 0.444917343854322 "scaffold_1" "grey58" 4359411.656 -0.809866758216069
"225" 4369162 0 0.444492917192371 "scaffold_1" "grey58" 4378910 -0.810821158480504
"226" 4388660.3438 0 0.086656580447001 "scaffold_1" "grey58" 4398408.344 -2.44580232286501
"227" 4408158.6875 0 0.0669663657342353 "scaffold_1" "grey58" 4417906.688 -2.70356478960398
"228" 4427657.0312 0 0.0310669051490193 "scaffold_1" "grey58" 4437405.031 -3.47161216951759
"229" 4447155.375 0 0.413749366392276 "scaffold_1" "grey58" 4456903.375 -0.882494883670221
"230" 4466653.7188 0 0.393430547477882 "scaffold_1" "grey58" 4476401.719 -0.93285072612342
"231" 4486152.0625 0 0.00981471919133068 "scaffold_1" "grey58" 4495900.063 -4.62387206181779
"232" 4505650.4062 0 0.0538151357837501 "scaffold_1" "grey58" 4515398.406 -2.92220051711102
"233" 4525148.75 0 0.0795997835512363 "scaffold_1" "grey58" 4534896.75 -2.53074390534107
"234" 4544647.0938 0 0.0962754408611381 "scaffold_1" "grey58" 4554395.094 -2.34054202010559
"235" 4564145.4375 0 0.261540501490627 "scaffold_1" "grey58" 4573893.438 -1.34116612605274
"236" 4583643.7812 0 0.227195859231177 "scaffold_1" "grey58" 4593391.781 -1.48194281751611
"237" 4603142.125 0 0.226817956149388 "scaffold_1" "grey58" 4612890.125 -1.48360753852794
"238" 4622640.4688 0 0.226801058749722 "scaffold_1" "grey58" 4632388.469 -1.48368203893078
"239" 4642138.8125 0 0.170719656941319 "scaffold_1" "grey58" 4651886.813 -1.76773250091221
"240" 4661637.1562 0 0.176033875128628 "scaffold_1" "grey58" 4671385.156 -1.73707883014266
"241" 4681135.5 0 0.227882355712614 "scaffold_1" "grey58" 4690883.5 -1.47892576690971
"242" 4700633.8438 0 0.259625761206561 "scaffold_1" "grey58" 4710381.844 -1.34851406484385
"243" 4720132.1875 0 0.182170451266266 "scaffold_1" "grey58" 4729880.188 -1.70281248477133
"244" 4739630.5312 0 0.253999484667647 "scaffold_1" "grey58" 4749378.531 -1.37042304083319
"245" 4759128.875 0 0.51915998472471 "scaffold_1" "grey58" 4768876.875 -0.655543187585667
"246" 4778627.2188 0 0.603364712328567 "scaffold_1" "grey58" 4788375.219 -0.505233435358452
"247" 4798125.5625 0 0.692419686139336 "scaffold_1" "grey58" 4807873.563 -0.36756302434056
"248" 4817623.9062 0 0.670528687890684 "scaffold_1" "grey58" 4827371.906 -0.399688791358116
"249" 4837122.25 0 1.30536039180059 "scaffold_1" "grey58" 4846870.25 0.266479164948168
"250" 4856620.5938 0 1.60604754916961 "scaffold_1" "grey58" 4866368.594 0.473776222290276
"251" 4876118.9375 0 1.6983196647812 "scaffold_1" "grey58" 4885866.938 0.529639329759001
"252" 4895617.2812 0 1.71194085368483 "scaffold_1" "grey58" 4905365.281 0.53762772904146
"253" 4915115.625 0 1.66252080182628 "scaffold_1" "grey58" 4924863.625 0.508335005846302
"254" 4934613.9688 0 1.54265297468431 "scaffold_1" "grey58" 4944361.969 0.433503645095178
"255" 4954112.3125 0 1.06327229212789 "scaffold_1" "grey58" 4963860.313 0.0613512209585212
"256" 4973610.6562 0 2.58930086111951 "scaffold_1" "grey58" 4983358.656 0.951387901479989
"257" 4993109 0 2.63992643795671 "scaffold_1" "grey58" 5002857 0.970751052359669
"258" 5012607.3438 0 2.66583199101654 "scaffold_1" "grey58" 5022355.344 0.980516200647152
"259" 5032105.6875 0 2.68443482609235 "scaffold_1" "grey58" 5041853.688 0.987470212728578
"260" 5051604.0312 0 2.69433689579589 "scaffold_1" "grey58" 5061352.031 0.991152124288301
"261" 5071102.375 0 0.976086308789382 "scaffold_1" "grey58" 5080850.375 -0.0242042653421851
"262" 5090600.7188 0 0.428864877211316 "scaffold_1" "grey58" 5100348.719 -0.846613381203467
"263" 5110099.0625 0 0.993876501394564 "scaffold_1" "grey58" 5119847.063 -0.00614232411435188
"264" 5129597.4062 0 0.868710717438314 "scaffold_1" "grey58" 5139345.406 -0.140745100462662
"265" 5149095.75 0 0.70078371213484 "scaffold_1" "grey58" 5158843.75 -0.355555981446775
"266" 5168594.0938 0 0.15736883104655 "scaffold_1" "grey58" 5178342.094 -1.84916298645472
"267" 5188092.4375 0 0.11658244504664 "scaffold_1" "grey58" 5197840.438 -2.149156573462
"268" 5207590.7812 0 0.211430760114379 "scaffold_1" "grey58" 5217338.781 -1.55385770944054
"269" 5227089.125 0 0.126141911996993 "scaffold_1" "grey58" 5236837.125 -2.07034772012413
"270" 5246587.4688 0 0.126141911983803 "scaffold_1" "grey58" 5256335.469 -2.0703477202287
"271" 5266085.8125 0 0.126141760792228 "scaffold_1" "grey58" 5275833.813 -2.0703489188126
"272" 5285584.1562 0 0.122211344682838 "scaffold_1" "grey58" 5295332.156 -2.10200339954196
"273" 5305082.5 0 0.101054861437456 "scaffold_1" "grey58" 5314830.5 -2.29209172706204
"274" 5324580.8438 0 0.200781643417582 "scaffold_1" "grey58" 5334328.844 -1.60553731258649
"275" 5344079.1875 0 0.147431024695629 "scaffold_1" "grey58" 5353827.188 -1.91439484175707
"276" 5363577.5312 0 0.133054597152833 "scaffold_1" "grey58" 5373325.531 -2.01699573008595
"277" 5383075.875 0 0.110931007528815 "scaffold_1" "grey58" 5392823.875 -2.1988468247089
"278" 5402574.2188 0 0.119387816810188 "scaffold_1" "grey58" 5412322.219 -2.12537811999533
"279" 5422072.5625 0 0.0670011398381356 "scaffold_1" "grey58" 5431820.563 -2.7030456472264
"280" 5441570.9062 0 0.378476049324021 "scaffold_1" "grey58" 5451318.906 -0.971602485982533
"281" 5461069.25 0 0.330949618226903 "scaffold_1" "grey58" 5470817.25 -1.10578912598517
