"Position" "outlier" "ics.distance" "chr" "color" "midpoint" "Zlog"
"67" 1288397.8359 0 0.0570243390748907 "scaffold_1" "grey58" 1298985.719 -2.86427710097283
"68" 1307897.8789 0 0.15313351435564 "scaffold_1" "grey58" 1318485.328 -1.87644509527379
"69" 1327397.9219 0 0.0563478890235282 "scaffold_1" "grey58" 1337984.938 -2.87621050106979
"70" 1346897.9648 0 0.0603787544422551 "scaffold_1" "grey58" 1357484.547 -2.80711798356386
"71" 1366398.0078 0 0.109602199330531 "scaffold_1" "grey58" 1376984.156 -2.21089783778515
"72" 1385898.0508 0 0.0744936041386752 "scaffold_1" "grey58" 1396483.766 -2.59704200776957
"73" 1405398.0938 0 0.10185414735107 "scaffold_1" "grey58" 1415983.375 -2.28421341695113
"74" 1424898.1367 0 0.252603324637948 "scaffold_1" "grey58" 1435482.984 -1.37593490748194
"75" 1444398.1797 0 0.105657621336629 "scaffold_1" "grey58" 1454982.594 -2.24755139992954
"76" 1463898.2227 0 0.0780648787538648 "scaffold_1" "grey58" 1474482.203 -2.5502150191332
"77" 1483398.2656 0 0.0747831763490795 "scaffold_1" "grey58" 1493981.813 -2.59316233441816
"78" 1502898.3086 0 0.126628994830687 "scaffold_1" "grey58" 1513481.422 -2.06649376839613
"79" 1522398.3516 0 0.0674361365116692 "scaffold_1" "grey58" 1532981.031 -2.69657425471618
"80" 1541898.3945 0 0.111230781999242 "scaffold_1" "grey58" 1552480.641 -2.19614811893234
"81" 1561398.4375 0 0.109864777534633 "scaffold_1" "grey58" 1571980.25 -2.20850496453248
"82" 1580898.4805 0 0.0816723338085337 "scaffold_1" "grey58" 1591479.859 -2.50503996593926
"83" 1600398.5234 0 0.108344238607704 "scaffold_1" "grey58" 1610979.469 -2.22244172631569
"84" 1619898.5664 0 0.0799826341233241 "scaffold_1" "grey58" 1630479.078 -2.52594574133056
"85" 1639398.6094 0 0.0449599878035345 "scaffold_1" "grey58" 1649978.688 -3.10198234467044
"86" 1658898.6523 0 0.0467400913574675 "scaffold_1" "grey58" 1669478.297 -3.06315299528481
"87" 1678398.6953 0 0.696501435339109 "scaffold_1" "grey58" 1688977.906 -0.361685424976016
"88" 1697898.7383 0 0.560416520998421 "scaffold_1" "grey58" 1708477.516 -0.579074984228599
"89" 1717398.7812 0 0.612990433675086 "scaffold_1" "grey58" 1727977.125 -0.489405948917965
"90" 1736898.8242 0 0.280300112986293 "scaffold_1" "grey58" 1747476.734 -1.27189441772089
"91" 1756398.8672 0 0.0120894387591098 "scaffold_1" "grey58" 1766976.344 -4.41542303734282
"92" 1775898.9102 0 0.0406663264240915 "scaffold_1" "grey58" 1786475.953 -3.20235488957269
"93" 1795398.9531 0 0.372006970689511 "scaffold_1" "grey58" 1805975.563 -0.988842686471887
"94" 1814898.9961 0 4.40944710649614 "scaffold_1" "grey58" 1825475.172 1.48374930892233
"95" 1834399.0391 0 0.0724566574904285 "scaffold_1" "grey58" 1844974.781 -2.62476672360998
"96" 1853899.082 0 0.0728042851363066 "scaffold_1" "grey58" 1864474.391 -2.61998046374933
"97" 1873399.125 0 0.130907731345505 "scaffold_1" "grey58" 1883974 -2.03326254481956
"98" 1892899.168 0 0.106151115915822 "scaffold_1" "grey58" 1903473.609 -2.24289157825674
"99" 1912399.2109 0 0.148473034777289 "scaffold_1" "grey58" 1922973.219 -1.90735192121907
"100" 1931899.2539 0 0.148404814325712 "scaffold_1" "grey58" 1942472.828 -1.90781150722715
"101" 1951399.2969 0 0.063801721455792 "scaffold_1" "grey58" 1961972.438 -2.7519751069297
"102" 1970899.3398 0 0.0662577208718836 "scaffold_1" "grey58" 1981472.047 -2.71420327944384
"103" 1990399.3828 0 0.104140123096549 "scaffold_1" "grey58" 2000971.656 -2.26201794921861
"104" 2009899.4258 0 0.0626340793035373 "scaffold_1" "grey58" 2020471.266 -2.77044575118673
"105" 2029399.4688 0 0.111559466831487 "scaffold_1" "grey58" 2039970.875 -2.19319749544289
"106" 2048899.5117 0 0.0687453429088354 "scaffold_1" "grey58" 2059470.484 -2.67734628423773
"107" 2068399.5547 0 0.0788184509100394 "scaffold_1" "grey58" 2078970.094 -2.54060816092225
"108" 2087899.5977 0 0.0539262196567885 "scaffold_1" "grey58" 2098469.703 -2.92013846931246
"109" 2107399.6406 0 0.0620142158728563 "scaffold_1" "grey58" 2117969.313 -2.78039163194771
"110" 2126899.6836 0 0.0883088544676442 "scaffold_1" "grey58" 2137468.922 -2.42691489930287
"111" 2146399.7266 0 0.125474361315051 "scaffold_1" "grey58" 2156968.531 -2.07565383359116
"112" 2165899.7695 0 0.0624399886203572 "scaffold_1" "grey58" 2176468.141 -2.77354936558417
"113" 2185399.8125 0 0.0626747437390835 "scaffold_1" "grey58" 2195967.75 -2.76979672367237
"114" 2204899.8555 0 0.0740142991509839 "scaffold_1" "grey58" 2215467.359 -2.60349697267477
"115" 2224399.8984 0 0.0778860557753061 "scaffold_1" "grey58" 2234966.969 -2.55250834372882
"116" 2243899.9414 0 1.64400638331593 "scaffold_1" "grey58" 2254466.578 0.497136179422027
"117" 2263399.9844 0 0.0834122775649128 "scaffold_1" "grey58" 2273966.188 -2.48395976744366
"118" 2282900.0273 0 0.0526798115605904 "scaffold_1" "grey58" 2293465.797 -2.94352297917134
"119" 2302400.0703 0 0.119670656658446 "scaffold_1" "grey58" 2312965.406 -2.12301183716813
"120" 2321900.1133 0 0.083901732583562 "scaffold_1" "grey58" 2332465.016 -2.47810901514339
"121" 2341400.1562 0 0.0934377673452186 "scaffold_1" "grey58" 2351964.625 -2.37045965418149
"122" 2360900.1992 0 0.139035769259498 "scaffold_1" "grey58" 2371464.234 -1.97302404615371
"123" 2380400.2422 0 0.0594765110470906 "scaffold_1" "grey58" 2390963.844 -2.82217381669146
"124" 2399900.2852 0 0.105248298936813 "scaffold_1" "grey58" 2410463.453 -2.2514329686708
"125" 2419400.3281 0 0.149098378467904 "scaffold_1" "grey58" 2429963.063 -1.90314893273736
"126" 2438900.3711 0 0.0729679004399861 "scaffold_1" "grey58" 2449462.672 -2.61773565453913
"127" 2458400.4141 0 0.103518583574652 "scaffold_1" "grey58" 2468962.281 -2.26800413094823
"128" 2477900.457 0 0.0646019879135622 "scaffold_1" "grey58" 2488461.891 -2.73951009601129
"129" 2497400.5 0 0.140729871151043 "scaffold_1" "grey58" 2507961.5 -1.9609130335497
"130" 2516900.543 0 0.0142403259099276 "scaffold_1" "grey58" 2527461.109 -4.25167748632709
"131" 2536400.5859 0 0.0383804162047746 "scaffold_1" "grey58" 2546960.719 -3.2602079441473
"132" 2555900.6289 0 0.0335629316650471 "scaffold_1" "grey58" 2566460.328 -3.39433304526736
"133" 2575400.6719 0 0.229276066339398 "scaffold_1" "grey58" 2585959.938 -1.47282847162919
"134" 2594900.7148 0 0.118132408869006 "scaffold_1" "grey58" 2605459.547 -2.1359491745509
"135" 2614400.7578 0 0.148079845023596 "scaffold_1" "grey58" 2624959.156 -1.9100036572896
"136" 2633900.8008 0 0.0893771475813119 "scaffold_1" "grey58" 2644458.766 -2.41489024937484
"137" 2653400.8438 0 0.0909883186410391 "scaffold_1" "grey58" 2663958.375 -2.39702414728697
"138" 2672900.8867 0 0.116863046310073 "scaffold_1" "grey58" 2683457.984 -2.14675257416486
"139" 2692400.9297 0 0.191255024767492 "scaffold_1" "grey58" 2702957.594 -1.65414753332655
"140" 2711900.9727 0 0.0585950983241695 "scaffold_1" "grey58" 2722457.203 -2.83710423224295
"141" 2731401.0156 0 0.102643667997587 "scaffold_1" "grey58" 2741956.813 -2.27649182278185
"142" 2750901.0586 0 0.141930270139976 "scaffold_1" "grey58" 2761456.422 -1.95241939734032
"143" 2770401.1016 0 0.0489303354258553 "scaffold_1" "grey58" 2780956.031 -3.01735771848581
"144" 2789901.1445 0 0.106540655200385 "scaffold_1" "grey58" 2800455.641 -2.23922862770569
"145" 2809401.1875 0 0.057715242733067 "scaffold_1" "grey58" 2819955.25 -2.85223396820519
"146" 2828901.2305 0 0.110422737732487 "scaffold_1" "grey58" 2839454.859 -2.20343920862372
"147" 2848401.2734 0 0.0680079030976396 "scaffold_1" "grey58" 2858954.469 -2.68813135853517
"148" 2867901.3164 0 0.112561875387313 "scaffold_1" "grey58" 2878454.078 -2.18425220509133
"149" 2887401.3594 0 0.261701816661237 "scaffold_1" "grey58" 2897953.688 -1.34054952770002
"150" 2906901.4023 0 0.0580866561085686 "scaffold_1" "grey58" 2917453.297 -2.84581931261169
"151" 2926401.4453 0 0.111997059276988 "scaffold_1" "grey58" 2936952.906 -2.18928266448721
"152" 2945901.4883 0 0.125204668263777 "scaffold_1" "grey58" 2956452.516 -2.07780553455937
"153" 2965401.5312 0 0.052313507498523 "scaffold_1" "grey58" 2975952.125 -2.95050067168688
"154" 2984901.5742 0 0.114659360615105 "scaffold_1" "grey58" 2995451.734 -2.16578962787272
"155" 3004401.6172 0 0.147922556565844 "scaffold_1" "grey58" 3014951.344 -1.91106640861668
"156" 3023901.6602 0 0.12543516948157 "scaffold_1" "grey58" 3034450.953 -2.07596623171869
"157" 3043401.7031 0 0.110357795019206 "scaffold_1" "grey58" 3053950.563 -2.20402750972386
"158" 3062901.7461 0 0.132274793665199 "scaffold_1" "grey58" 3073450.172 -2.02287375008581
"159" 3082401.7891 0 0.104492294433769 "scaffold_1" "grey58" 3092949.781 -2.25864194777191
"160" 3101901.832 0 0.0556325921735162 "scaffold_1" "grey58" 3112449.391 -2.88898605929679
"161" 3121401.875 0 0.0573290131503393 "scaffold_1" "grey58" 3131949 -2.85894844570487
"162" 3140901.918 0 0.0660789592648125 "scaffold_1" "grey58" 3151448.609 -2.71690489951795
"163" 3160401.9609 0 0.143529914641214 "scaffold_1" "grey58" 3170948.219 -1.94121180110944
"164" 3179902.0039 0 0.0565040542892523 "scaffold_1" "grey58" 3190447.828 -2.87344288607228
"165" 3199402.0469 0 0.0760439189941651 "scaffold_1" "grey58" 3209947.438 -2.57644422410285
"166" 3218902.0898 0 0.0429639829070503 "scaffold_1" "grey58" 3229447.047 -3.14739312108995
"167" 3238402.1328 0 0.652702066967114 "scaffold_1" "grey58" 3248946.656 -0.426634506550953
"168" 3257902.1758 0 0.0890359821613369 "scaffold_1" "grey58" 3268446.266 -2.41871469700717
"169" 3277402.2188 0 0.0616287260201695 "scaffold_1" "grey58" 3287945.875 -2.78662718564515
"170" 3296902.2617 0 0.0487099657225746 "scaffold_1" "grey58" 3307445.484 -3.02187163486801
"171" 3316402.3047 0 0.0493803542965022 "scaffold_1" "grey58" 3326945.094 -3.00820262019205
"172" 3335902.3477 0 0.0573776048580893 "scaffold_1" "grey58" 3346444.703 -2.85810121105528
"173" 3355402.3906 0 0.040592358468789 "scaffold_1" "grey58" 3365944.313 -3.20417544514358
"174" 3374902.4336 0 0.101700260041569 "scaffold_1" "grey58" 3385443.922 -2.28572541898331
"175" 3394402.4766 0 0.0936738155571356 "scaffold_1" "grey58" 3404943.531 -2.36793657855488
"176" 3413902.5195 0 0.100498607347061 "scaffold_1" "grey58" 3424443.141 -2.29761140882219
"177" 3433402.5625 1 48.069919229723 "scaffold_1" "darkred" 3443942.75 3.87265660164074
"178" 3452902.6055 0 0.0741123917534874 "scaffold_1" "grey58" 3463442.359 -2.60217253051997
"179" 3472402.6484 0 0.0906915100615125 "scaffold_1" "grey58" 3482941.969 -2.40029153085621
"180" 3491902.6914 0 0.059157358370878 "scaffold_1" "grey58" 3502441.578 -2.82755429442049
"181" 3511402.7344 0 0.0566856580069095 "scaffold_1" "grey58" 3521941.188 -2.87023404544888
"182" 3530902.7773 0 0.0719263662105584 "scaffold_1" "grey58" 3541440.797 -2.63211237479189
"183" 3550402.8203 0 0.0529554273084332 "scaffold_1" "grey58" 3560940.406 -2.93830471344452
"184" 3569902.8633 0 0.0889552611467606 "scaffold_1" "grey58" 3580440.016 -2.41962171938209
"185" 3589402.9062 0 0.0565629568741768 "scaffold_1" "grey58" 3599939.625 -2.8724009802211
"186" 3608902.9492 0 0.141613171270834 "scaffold_1" "grey58" 3619439.234 -1.95465608459898
"187" 3628402.9922 0 0.0211675497371903 "scaffold_1" "grey58" 3638938.844 -3.85528594275459
"188" 3647903.0352 0 0.0461775133929082 "scaffold_1" "grey58" 3658438.453 -3.0752623224798
"189" 3667403.0781 0 0.0454549997605364 "scaffold_1" "grey58" 3677938.063 -3.09103245867646
"190" 3686903.1211 0 0.434885479722921 "scaffold_1" "grey58" 3697437.672 -0.832672547558546
"191" 3706403.1641 0 0.0874055393424789 "scaffold_1" "grey58" 3716937.281 -2.43719661912446
"192" 3725903.207 0 0.0411515482293078 "scaffold_1" "grey58" 3736436.891 -3.19049372852532
"193" 3745403.25 0 0.0805082345902046 "scaffold_1" "grey58" 3755936.5 -2.51939580674318
"194" 3764903.293 0 0.0829414539804822 "scaffold_1" "grey58" 3775436.109 -2.48962029380777
"195" 3784403.3359 0 0.0920880915464306 "scaffold_1" "grey58" 3794935.719 -2.38500964325087
"196" 3803903.3789 0 0.101772860122846 "scaffold_1" "grey58" 3814435.328 -2.28501181038185
"197" 3823403.4219 0 0.499473533984653 "scaffold_1" "grey58" 3833934.938 -0.694200667312995
"198" 3842903.4648 0 1.26812370556954 "scaffold_1" "grey58" 3853434.547 0.237538410853835
"199" 3862403.5078 0 0.142775302880079 "scaffold_1" "grey58" 3872934.156 -1.94648319305311
"200" 3881903.5508 0 0.110998177974264 "scaffold_1" "grey58" 3892433.766 -2.19824149245079
"201" 3901403.5938 0 0.102502404705903 "scaffold_1" "grey58" 3911933.375 -2.27786902013347
"202" 3920903.6367 0 0.0570392415685796 "scaffold_1" "grey58" 3931432.984 -2.86401579944802
"203" 3940403.6797 0 0.0582782939985421 "scaffold_1" "grey58" 3950932.594 -2.84252557058629
"204" 3959903.7227 0 0.0455381324211935 "scaffold_1" "grey58" 3970432.203 -3.08920522882309
"205" 3979403.7656 0 0.0471144915254894 "scaffold_1" "grey58" 3989931.813 -3.05517464958182
"206" 3998903.8086 0 0.0584063838202771 "scaffold_1" "grey58" 4009431.422 -2.84033008313103
"207" 4018403.8516 0 0.11220645943054 "scaffold_1" "grey58" 4028931.031 -2.1874147168685
"208" 4037903.8945 0 0.205557229541315 "scaffold_1" "grey58" 4048430.641 -1.58203079456464
"209" 4057403.9375 0 0.0703407317836577 "scaffold_1" "grey58" 4067930.25 -2.65440424846955
"210" 4076903.9805 0 0.300044112821573 "scaffold_1" "grey58" 4087429.859 -1.20382577239708
"211" 4096404.0234 0 0.0567349167568277 "scaffold_1" "grey58" 4106929.469 -2.86936544196811
"212" 4115904.0664 0 0.0502755060017223 "scaffold_1" "grey58" 4126429.078 -2.99023727869536
"213" 4135404.1094 0 0.140397585516881 "scaffold_1" "grey58" 4145928.688 -1.96327698471151
"214" 4154904.1523 0 0.131552399396191 "scaffold_1" "grey58" 4165428.297 -2.02835003223845
"215" 4174404.1953 0 0.132118594311631 "scaffold_1" "grey58" 4184927.906 -2.0240553179982
"216" 4193904.2383 0 0.262657183356521 "scaffold_1" "grey58" 4204427.516 -1.33690558241677
"217" 4213404.2812 0 0.137772233469166 "scaffold_1" "grey58" 4223927.125 -1.98215343947857
"218" 4232904.3242 0 0.146889252178371 "scaffold_1" "grey58" 4243426.734 -1.91807636268335
"219" 4252404.3672 0 0.0475214787475422 "scaffold_1" "grey58" 4262926.344 -3.04657348598721
"220" 4271904.4102 0 0.00044142938538728 "scaffold_1" "grey58" 4282425.953 -7.72549249321009
"221" 4291404.4531 0 0.06382091197411 "scaffold_1" "grey58" 4301925.563 -2.75167436844865
"222" 4310904.4961 0 0.337029481281246 "scaffold_1" "grey58" 4321425.172 -1.08758487090934
"223" 4330404.5391 0 0.146411861265161 "scaffold_1" "grey58" 4340924.781 -1.92133166116606
"224" 4349904.582 0 0.11733879072775 "scaffold_1" "grey58" 4360424.391 -2.14268988124956
"225" 4369404.625 0 0.0566899692539827 "scaffold_1" "grey58" 4379924 -2.87015799299953
"226" 4388904.668 0 0.0566246267158113 "scaffold_1" "grey58" 4399423.609 -2.87131128741592
"227" 4408404.7109 0 0.157854053195936 "scaffold_1" "grey58" 4418923.219 -1.84608438679157
"228" 4427904.7539 0 0.134406673199706 "scaffold_1" "grey58" 4438422.828 -2.00688520034217
"229" 4447404.7969 0 0.136548715915781 "scaffold_1" "grey58" 4457922.438 -1.99107383487243
"230" 4466904.8398 0 0.103848594645314 "scaffold_1" "grey58" 4477422.047 -2.2648212612955
"231" 4486404.8828 0 0.0518926686016092 "scaffold_1" "grey58" 4496921.656 -2.95857775887304
"232" 4505904.9258 0 0.0555618521014471 "scaffold_1" "grey58" 4516421.266 -2.89025842649236
"233" 4525404.9688 0 0.0929387383130733 "scaffold_1" "grey58" 4535920.875 -2.37581473070179
"234" 4544905.0117 0 0.0623003606009944 "scaffold_1" "grey58" 4555420.484 -2.77578806506753
"235" 4564405.0547 0 0.0595152746663068 "scaffold_1" "grey58" 4574920.094 -2.82152228229596
"236" 4583905.0977 0 0.0751219571491677 "scaffold_1" "grey58" 4594419.703 -2.5886423907851
"237" 4603405.1406 0 0.0378947134119596 "scaffold_1" "grey58" 4613919.313 -3.27294366443418
"238" 4622905.1836 0 0.581731347850248 "scaffold_1" "grey58" 4633418.922 -0.541746539453405
"239" 4642405.2266 0 0.0956256804176443 "scaffold_1" "grey58" 4652918.531 -2.34731387138212
"240" 4661905.2695 0 0.113233436250312 "scaffold_1" "grey58" 4672418.141 -2.17830378359117
"241" 4681405.3125 0 0.0543704385724738 "scaffold_1" "grey58" 4691917.75 -2.91193468141443
"242" 4700905.3555 0 0.287651658474943 "scaffold_1" "grey58" 4711417.359 -1.2460050500891
"243" 4720405.3984 0 0.0355617382806537 "scaffold_1" "grey58" 4730916.969 -3.33648498649816
"244" 4739905.4414 0 0.0636112005501649 "scaffold_1" "grey58" 4750416.578 -2.75496571486216
"245" 4759405.4844 0 0.0518727994825136 "scaffold_1" "grey58" 4769916.188 -2.95896072094521
"246" 4778905.5273 0 0.0917112728204923 "scaffold_1" "grey58" 4789415.797 -2.389109975754
"247" 4798405.5703 0 0.0762326802951331 "scaffold_1" "grey58" 4808915.406 -2.57396503296603
"248" 4817905.6133 0 0.0546572753448593 "scaffold_1" "grey58" 4828415.016 -2.90667294705615
"249" 4837405.6562 0 0.166681416460295 "scaffold_1" "grey58" 4847914.625 -1.79167097438207
"250" 4856905.6992 0 0.948760579467327 "scaffold_1" "grey58" 4867414.234 -0.0525987993807646
"251" 4876405.7422 0 1.15591808315615 "scaffold_1" "grey58" 4886913.844 0.144894905417666
"252" 4895905.7852 0 0.0821585951887446 "scaffold_1" "grey58" 4906413.453 -2.4991038119897
"253" 4915405.8281 0 0.0613165218205566 "scaffold_1" "grey58" 4925913.063 -2.79170594836553
"254" 4934905.8711 0 0.063356147946147 "scaffold_1" "grey58" 4945412.672 -2.75898332962864
"255" 4954405.9141 0 0.0574505668275328 "scaffold_1" "grey58" 4964912.281 -2.85683040828639
"256" 4973905.957 0 0.0247060896860089 "scaffold_1" "grey58" 4984411.891 -3.70070551974341
"257" 4993406 0 0.0657592947466046 "scaffold_1" "grey58" 5003911.5 -2.72175425294798
"258" 5012906.043 0 0.0586224111353303 "scaffold_1" "grey58" 5023411.109 -2.83663821292927
"259" 5032406.0859 0 0.072968577194299 "scaffold_1" "grey58" 5042910.719 -2.61772637989684
"260" 5051906.1289 0 0.0896534837610801 "scaffold_1" "grey58" 5062410.328 -2.41180322010899
"261" 5071406.1719 0 0.0575977065907169 "scaffold_1" "grey58" 5081909.938 -2.85427252820636
"262" 5090906.2148 0 1.25987367986482 "scaffold_1" "grey58" 5101409.547 0.231011461862074
"263" 5110406.2578 0 0.0580322299220881 "scaffold_1" "grey58" 5120909.156 -2.84675673446143
"264" 5129906.3008 0 0.0924536727722225 "scaffold_1" "grey58" 5140408.766 -2.38104759481834
"265" 5149406.3438 0 0.231260532217297 "scaffold_1" "grey58" 5159908.375 -1.46421035890329
"266" 5168906.3867 0 0.0912004598746256 "scaffold_1" "grey58" 5179407.984 -2.39469533942964
"267" 5188406.4297 0 0.0571543464199614 "scaffold_1" "grey58" 5198907.594 -2.86199983879047
"268" 5207906.4727 0 0.0744352523284489 "scaffold_1" "grey58" 5218407.203 -2.59782562774217
"269" 5227406.5156 0 2.57760746954293 "scaffold_1" "grey58" 5237906.813 0.946861631303744
"270" 5246906.5586 0 0.116797670709269 "scaffold_1" "grey58" 5257406.422 -2.14731215134449
"271" 5266406.6016 0 0.123235954782892 "scaffold_1" "grey58" 5276906.031 -2.09365442968972
"272" 5285906.6445 0 0.0867118289929243 "scaffold_1" "grey58" 5296405.641 -2.44516496859762
"273" 5305406.6875 0 0.102576062318564 "scaffold_1" "grey58" 5315905.25 -2.27715068420189
"274" 5324906.7305 0 0.0903432864857952 "scaffold_1" "grey58" 5335404.859 -2.40413857034061
"275" 5344406.7734 0 0.0773835162486028 "scaffold_1" "grey58" 5354904.469 -2.55898148943174
"276" 5363906.8164 0 0.13929501834123 "scaffold_1" "grey58" 5374404.078 -1.97116116092322
"277" 5383406.8594 0 0.0596426350251238 "scaffold_1" "grey58" 5393903.688 -2.81938460788313
